,protocol_type,service,flag,wrong_fragment,logged_in,num_outbound_cmds,count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,attack,attack_occur,attack_class
124,1,17,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.580392156862745,0.0784313725490196,0.08,0.62,0.02,0.4,0.02,0.0,0.0,0.0,16,0,1
125,2,11,9,0.0,0.0,0.0,0.8140900195694716,0.0,0.0,0.0,0.0,2.0,0.02,0.0,2.0,1.992156862745098,2.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,16,0,1
126,1,55,9,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,4,1,3
127,1,45,1,0.0,0.0,0.0,0.8845401174168297,0.06,0.0,1.94,2.0,0.02,0.14,0.0,2.0,0.01568627450980392,0.02,0.16,0.0,0.0,0.04,0.0,1.96,2.0,14,1,0
128,1,22,9,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.3411764705882352,2.0,2.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,16,0,1
129,2,11,9,0.0,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,2.0,0.0,0.5,1.7254901960784315,1.7254901960784315,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
130,2,11,9,0.0,0.0,0.0,0.050880626223091974,0.0,0.0,0.0,0.0,2.0,0.0,0.22,2.0,2.0,2.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,16,0,1
131,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.24,0.00784313725490196,2.0,2.0,0.0,2.0,0.06,0.0,0.0,0.0,0.0,16,0,1
132,1,55,8,0.0,0.0,0.0,0.003913894324853229,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.9176470588235294,0.92,0.04,0.0,0.0,1.06,0.74,0.02,0.02,21,1,0
133,1,22,9,0.0,2.0,0.0,0.043052837573385516,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8235294117647058,2.0,2.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,16,0,1
134,1,55,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.3254901960784313,1.32,0.62,0.0,0.0,1.0,1.5,0.62,0.02,21,1,0
135,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,1.34,1.0274509803921568,2.0,2.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,16,0,1
136,1,45,1,0.0,0.0,0.0,0.8532289628180039,0.0,0.0,2.0,2.0,0.18,0.12,0.0,2.0,0.14901960784313725,0.14,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
137,2,45,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.992156862745098,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,29,1,3
138,1,24,2,0.0,0.0,0.0,0.011741682974559686,0.0,0.0,1.34,2.0,0.66,1.34,2.0,1.4588235294117646,0.4627450980392157,0.48,0.06,0.02,0.06,0.0,0.0,1.8,1.96,11,1,2
139,1,22,9,0.0,2.0,0.0,0.05870841487279843,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
140,1,22,9,0.0,2.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.08627450980392157,1.992156862745098,2.0,0.0,0.18,0.06,0.0,0.0,0.0,0.0,16,0,1
141,2,11,9,0.0,0.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.8,2.0,1.9764705882352942,1.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
142,1,45,1,0.0,0.0,0.0,0.512720156555773,0.0,0.0,2.0,2.0,0.08,0.12,0.0,2.0,0.0392156862745098,0.04,0.1,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
143,1,45,1,0.0,0.0,0.0,1.0528375733855184,0.0,0.0,2.0,2.0,0.06,0.14,0.0,2.0,0.054901960784313725,0.06,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
144,1,22,4,0.0,2.0,0.0,0.043052837573385516,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.8588235294117648,1.86,0.02,0.0,0.0,0.0,0.0,0.34,0.36,0,1,0
145,0,13,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.01568627450980392,0.7686274509803921,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,7,1,2
146,1,55,5,0.0,0.0,0.0,0.003913894324853229,2.0,0.22,0.0,0.88,2.0,0.0,1.12,1.2549019607843137,0.6666666666666666,0.68,0.04,0.02,0.04,2.0,2.0,0.0,0.0,11,1,2
147,1,45,1,0.0,0.0,0.0,0.42661448140900193,0.0,0.0,2.0,2.0,0.1,0.12,0.0,2.0,0.0392156862745098,0.04,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
148,1,22,9,0.0,2.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.615686274509804,2.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,16,0,1
149,1,55,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.4980392156862745,1.5,0.48,0.0,0.0,1.0,1.32,0.48,0.02,21,1,0
150,1,55,2,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.992156862745098,2.0,0.02,0.0,0.0,0.02,0.02,0.04,0.04,4,1,3
151,1,45,5,0.0,0.0,0.0,0.7827788649706457,2.0,2.0,0.0,0.0,0.08,0.12,0.0,2.0,0.06274509803921569,0.06,0.14,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
152,0,14,9,0.6666666666666666,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,1.34,0.7058823529411764,0.1803921568627451,0.02,2.0,0.02,1.04,1.98,0.0,0.0,0.0,19,1,0
153,1,49,9,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.592156862745098,1.6,0.26,0.0,0.0,0.0,0.0,0.38,0.0,10,1,0
154,1,22,9,0.0,2.0,0.0,0.07436399217221135,0.0,0.0,0.0,0.0,2.0,0.0,0.2,1.3019607843137255,2.0,2.0,0.0,0.02,0.08,0.0,0.0,0.0,0.0,16,0,1
155,1,45,1,0.0,0.0,0.0,1.0450097847358122,0.0,0.0,2.0,2.0,0.08,0.12,0.0,2.0,0.08627450980392157,0.08,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
156,1,55,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.14901960784313725,0.14,1.64,0.0,0.0,0.0,0.0,1.6,0.0,21,1,0
157,1,31,1,0.0,0.0,0.0,1.1193737769080234,0.0,0.0,2.0,2.0,0.12,0.12,0.0,2.0,0.1411764705882353,0.14,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
158,1,34,5,0.0,0.0,0.0,0.700587084148728,2.0,2.0,0.0,0.0,0.22,0.16,0.0,2.0,0.14901960784313725,0.14,0.16,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
159,1,45,5,0.0,0.0,0.0,0.7945205479452054,2.0,2.0,0.0,0.0,0.14,0.12,0.0,2.0,0.10980392156862745,0.1,0.14,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
160,1,45,1,0.0,0.0,0.0,1.0684931506849313,0.0,0.0,2.0,2.0,0.02,0.12,0.0,2.0,0.023529411764705882,0.02,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
161,1,54,5,0.0,0.0,0.0,0.9354207436399217,2.0,2.0,0.0,0.0,0.16,0.14,0.0,2.0,0.1568627450980392,0.16,0.16,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
162,1,40,1,0.0,0.0,0.0,1.8043052837573383,0.16,0.0,1.84,2.0,0.0,2.0,0.0,2.0,0.00784313725490196,0.0,2.0,0.0,0.0,0.08,0.0,1.92,2.0,25,1,2
163,1,45,2,0.0,0.0,0.0,0.7749510763209393,0.0,0.0,2.0,2.0,0.02,0.14,0.0,2.0,0.00784313725490196,0.0,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
164,1,18,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.33725490196078434,0.34,0.06,0.0,0.0,0.54,0.0,0.04,0.0,33,1,3
165,1,24,5,0.0,0.0,0.0,0.43052837573385516,2.0,2.0,0.0,0.0,0.16,0.14,0.0,2.0,0.07058823529411765,0.08,0.12,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
166,1,45,5,0.0,0.0,0.0,0.8454011741682974,2.0,2.0,0.0,0.0,0.06,0.12,0.0,2.0,0.054901960784313725,0.06,0.14,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
167,1,18,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.03137254901960784,0.04,0.42,0.0,0.0,0.0,0.0,0.4,0.0,33,1,3
168,1,22,9,0.0,2.0,0.0,0.03131115459882583,0.0,0.0,0.0,0.0,2.0,0.0,0.52,0.5647058823529412,2.0,2.0,0.0,0.02,0.08,0.0,0.0,0.0,0.0,16,0,1
169,1,45,5,0.0,0.0,0.0,0.6183953033268101,2.0,2.0,0.0,0.0,0.06,0.22,0.0,2.0,0.0392156862745098,0.04,0.2,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
170,1,55,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.4666666666666666,1.46,0.04,0.0,0.0,0.78,0.78,0.02,0.02,21,1,0
171,1,22,9,0.0,2.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,1.34,0.5254901960784314,2.0,2.0,0.0,0.02,0.08,0.02,0.0,0.0,0.0,16,0,1
172,1,45,1,0.0,0.0,0.0,0.9471624266144814,0.0,0.0,2.0,2.0,0.02,0.14,0.0,2.0,0.01568627450980392,0.02,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
173,1,45,1,0.0,0.0,0.0,1.0645792563600782,0.0,0.0,2.0,2.0,0.1,0.12,0.0,2.0,0.10980392156862745,0.1,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
174,1,22,4,0.0,2.0,0.0,0.046966731898238745,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.8588235294117648,1.86,0.02,0.0,0.0,0.0,0.0,0.34,0.38,0,1,0
175,1,22,9,0.0,2.0,0.0,0.03913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.28,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
176,1,45,1,0.0,0.0,0.0,1.9960861056751467,0.02,0.0,1.92,2.0,0.0,2.0,0.0,2.0,0.00784313725490196,0.0,2.0,0.0,0.0,0.04,0.0,1.94,2.0,25,1,2
177,1,40,1,0.0,0.0,0.0,1.7377690802348336,0.1,0.0,1.9,2.0,0.0,2.0,0.0,2.0,0.00784313725490196,0.0,2.0,0.0,0.0,0.08,0.0,1.92,2.0,24,1,2
178,1,55,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.9411764705882353,0.94,0.04,0.0,0.0,0.0,0.0,0.02,0.06,4,1,3
179,1,49,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.1686274509803922,0.8,1.12,0.06,0.02,0.04,0.0,0.0,0.0,0.0,16,0,1
180,0,14,9,0.0,0.0,0.0,1.2563600782778863,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27,1,0
181,2,11,9,0.0,0.0,0.0,0.46966731898238745,0.0,0.0,0.0,0.0,2.0,0.0,0.02,2.0,2.0,2.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,16,0,1
182,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.00784313725490196,2.0,2.0,0.0,2.0,0.06,0.0,0.0,0.0,0.0,16,0,1
183,1,22,9,0.0,2.0,0.0,0.07827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
184,2,11,9,0.0,0.0,0.0,0.5440313111545988,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.992156862745098,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
185,1,43,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.9294117647058824,1.92,0.04,0.0,0.0,0.0,0.0,0.02,0.0,4,1,3
186,1,45,1,0.0,0.0,0.0,0.5792563600782779,0.0,0.0,2.0,2.0,0.02,0.12,0.0,2.0,0.00784313725490196,0.0,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
187,1,29,1,0.0,0.0,0.0,0.9119373776908023,0.0,0.0,2.0,2.0,0.14,0.12,0.0,2.0,0.13333333333333333,0.14,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
188,2,11,9,0.0,0.0,0.0,0.8023483365949119,0.0,0.0,0.0,0.0,2.0,0.02,0.0,2.0,1.992156862745098,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
189,1,45,1,0.0,0.0,0.0,0.5440313111545988,0.0,0.0,2.0,2.0,0.24,0.12,0.0,2.0,0.13333333333333333,0.14,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
190,1,22,9,0.0,2.0,0.0,0.043052837573385516,0.0,0.0,0.0,0.0,2.0,0.0,0.34,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
191,1,55,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.4901960784313726,1.5,0.04,0.0,0.0,0.76,0.76,0.02,0.02,21,1,0
192,1,17,2,0.0,0.0,0.0,0.7827788649706457,0.0,0.0,2.0,2.0,0.12,0.12,0.0,2.0,0.10196078431372549,0.1,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
193,1,49,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.7843137254901961,1.396078431372549,1.54,0.08,0.02,0.02,0.0,0.0,0.0,0.0,16,0,1
194,1,22,9,0.0,2.0,0.0,0.023483365949119372,0.0,0.0,0.0,0.0,2.0,0.0,0.66,0.5019607843137255,2.0,2.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,16,0,1
195,2,11,9,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,1.34,2.0,1.8823529411764706,1.88,0.02,0.02,0.0,0.0,0.0,0.08,0.0,16,0,1
196,1,18,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.6980392156862745,0.7,0.04,0.0,0.0,0.0,0.0,0.02,0.0,16,0,1
197,1,18,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.7098039215686274,0.8392156862745098,0.98,0.06,0.0,0.0,0.0,0.0,0.0,0.0,4,1,3
198,1,2,1,0.0,0.0,0.0,0.8180039138943248,0.0,0.0,2.0,2.0,0.04,0.14,0.0,2.0,0.03137254901960784,0.04,0.16,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
199,2,45,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.5058823529411764,1.4980392156862745,1.98,0.02,0.02,0.0,0.0,0.0,0.0,0.0,28,1,3
200,1,55,2,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,2.0,1.14,2.0,0.0,1.14,0.7529411764705882,0.6823529411764706,0.68,0.1,0.02,0.04,0.0,0.0,1.8,1.4,11,1,2
201,1,22,9,0.0,2.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,2.0,0.0,0.28,0.07058823529411765,1.811764705882353,2.0,0.0,0.22,0.12,0.0,0.0,0.0,0.0,16,0,1
202,1,22,5,0.0,0.0,0.0,0.43052837573385516,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.3,1.3,0.64,0.64,0,1,0
203,1,22,9,0.0,2.0,0.0,0.07045009784735812,0.0,0.0,0.0,0.0,2.0,0.0,0.22,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
204,1,22,9,0.0,2.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.9607843137254901,1.96,0.02,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
205,1,40,1,0.0,0.0,0.0,1.7416829745596867,0.18,0.0,1.82,2.0,0.0,2.0,0.0,2.0,0.00784313725490196,0.0,2.0,0.0,0.0,0.06,0.0,1.94,2.0,25,1,2
206,1,63,1,0.0,0.0,0.0,0.8493150684931506,0.0,0.0,2.0,2.0,0.08,0.14,0.0,2.0,0.07058823529411765,0.08,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
207,1,55,8,0.0,0.0,0.0,0.003913894324853229,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.1058823529411765,1.1,0.82,0.0,0.0,0.88,1.6,0.8,0.02,21,1,0
208,1,22,9,0.0,2.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
209,1,22,9,0.0,2.0,0.0,0.050880626223091974,0.0,0.0,0.0,0.0,2.0,0.0,0.2,1.992156862745098,2.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,16,0,1
210,1,22,4,0.0,2.0,0.0,0.03131115459882583,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.9137254901960783,1.92,0.02,0.0,0.0,0.04,0.04,0.94,0.98,0,1,0
211,1,19,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.054901960784313725,0.054901960784313725,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,33,1,3
212,1,22,9,0.0,2.0,0.0,0.043052837573385516,0.0,0.0,0.0,0.0,2.0,0.0,0.12,0.25098039215686274,2.0,2.0,0.0,0.06,0.1,0.0,0.0,0.0,0.0,16,0,1
213,1,22,9,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3686274509803922,1.3490196078431373,2.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,16,0,1
214,2,45,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.40784313725490196,0.4,1.96,0.08,0.04,0.0,0.0,0.0,0.0,0.0,16,0,1
215,0,14,9,0.0,0.0,0.0,0.273972602739726,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27,1,0
216,1,22,9,0.0,2.0,0.0,0.10176125244618395,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
217,2,11,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.08627450980392157,0.08,0.06,0.08,0.0,0.0,0.0,0.04,0.0,16,0,1
218,1,22,9,0.0,2.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.054901960784313725,2.0,2.0,0.0,0.28,0.02,0.0,0.0,0.0,0.0,16,0,1
219,2,45,9,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,29,1,3
220,1,22,9,0.0,2.0,0.0,0.050880626223091974,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.23529411764705882,2.0,2.0,0.0,0.06,0.1,0.0,0.0,0.0,0.0,16,0,1
221,1,22,9,0.0,2.0,0.0,0.043052837573385516,0.0,0.0,0.0,0.0,2.0,0.0,0.28,1.7098039215686274,2.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,16,0,1
222,2,45,9,0.0,0.0,0.0,1.2720156555772992,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,16,0,1
223,1,45,1,0.0,0.0,0.0,0.7632093933463796,0.0,0.0,2.0,2.0,0.04,0.14,0.0,2.0,0.023529411764705882,0.02,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
224,1,22,9,0.0,2.0,0.0,0.03913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5568627450980392,2.0,2.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,16,0,1
225,1,22,9,0.0,2.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.992156862745098,2.0,0.02,0.0,0.0,0.0,0.0,0.14,0.14,1,1,0
226,1,22,9,0.0,2.0,0.0,0.13307240704500978,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,16,0,1
227,1,45,5,0.0,0.0,0.0,0.5792563600782779,2.0,2.0,0.0,0.0,0.14,0.1,0.0,0.4549019607843137,0.08627450980392157,0.38,0.18,0.04,0.0,2.0,2.0,0.0,0.0,14,1,0
228,2,11,9,0.0,0.0,0.0,0.6966731898238747,0.0,0.0,0.0,0.0,1.98,0.02,0.0,2.0,1.992156862745098,2.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,16,0,1
229,1,22,9,0.0,2.0,0.0,0.1487279843444227,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
230,2,45,9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,16,0,1
231,1,52,1,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.08627450980392157,0.08,0.06,0.0,0.0,0.0,0.0,0.44,2.0,11,1,2
232,1,19,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06274509803921569,0.054901960784313725,1.76,0.5,1.76,0.0,0.0,0.0,0.0,0.0,33,1,3
233,1,22,9,0.0,2.0,0.0,0.023483365949119372,0.0,0.0,0.0,0.0,2.0,0.0,0.44,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
234,1,3,1,0.0,0.0,0.0,0.7906066536203522,0.0,0.0,2.0,2.0,0.1,0.12,0.0,2.0,0.0784313725490196,0.08,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
235,0,14,9,0.6666666666666666,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,1.34,0.00784313725490196,0.3058823529411765,2.0,0.0,2.0,1.02,0.0,0.0,0.0,0.0,19,1,0
236,1,22,5,0.0,0.0,0.0,0.136986301369863,0.52,0.52,1.48,1.48,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.1,0.1,1.36,1.36,0,1,0
237,2,45,9,0.0,0.0,0.0,1.9765166340508804,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,16,0,1
238,1,22,4,0.0,2.0,0.0,0.1643835616438356,0.04,0.04,1.9,1.9,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0,1,0
239,1,55,9,0.0,0.0,0.0,0.003913894324853229,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.003921568627451,1.0,0.02,0.0,0.0,0.0,0.0,1.3,0.62,11,1,2
240,1,49,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.7529411764705882,0.5098039215686274,1.36,0.08,0.02,0.0,0.0,0.0,0.0,0.0,16,0,1
241,2,11,9,0.0,0.0,0.0,0.3131115459882583,0.0,0.0,0.0,0.0,2.0,0.0,0.02,2.0,1.992156862745098,2.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,16,0,1
242,1,22,5,0.0,0.0,0.0,0.11350293542074363,1.58,1.58,0.34,0.34,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.28,0.28,1.4,1.4,0,1,0
243,1,45,1,0.0,0.0,0.0,0.48532289628180036,0.0,0.0,2.0,2.0,0.2,0.14,0.0,2.0,0.09411764705882353,0.1,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
244,1,45,5,0.0,0.0,0.0,0.45792563600782776,2.0,2.0,0.0,0.0,0.18,0.14,0.0,2.0,0.08627450980392157,0.08,0.12,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
245,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.26,2.0,1.6470588235294117,1.64,0.14,0.0,0.0,0.02,0.0,0.26,0.0,16,0,1
246,1,18,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.12549019607843137,0.12,1.58,0.0,0.0,0.0,0.0,1.54,0.0,33,1,3
247,1,45,5,0.0,0.0,0.0,0.8767123287671232,2.0,2.0,0.0,0.0,0.02,0.14,0.0,2.0,0.01568627450980392,0.02,0.14,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
248,1,33,5,0.0,0.0,0.0,0.9158512720156555,2.0,2.0,0.0,0.0,0.02,0.14,0.0,2.0,0.01568627450980392,0.02,0.14,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
249,1,22,9,0.0,2.0,0.0,0.03522504892367906,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.2588235294117647,2.0,2.0,0.0,0.12,0.1,0.0,0.0,0.0,0.0,16,0,1
250,1,49,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.5137254901960784,1.7098039215686274,1.64,0.06,0.02,0.02,0.0,0.0,0.0,0.0,16,0,1
